Dataset,Preprocessing,Classifier,Fold,Sensitivity,Specificity,Precision,Balanced Accuracy,Gmean_s,Gmean
A7,CCR,SVM,5,1.0,0.0,0.04788886857978432,0.5,0.0,0.21883525442621057
A7,LO RO,SVM,5,0.8282442748091603,0.7502399692839317,0.1429512516469038,0.789242122046546,0.788277843969001,0.3440909120470223
A7,LO SMOTE,SVM,5,0.8053435114503816,0.8263582261470532,0.18915284625728374,0.8158508687987174,0.815783203774861,0.39029862593362413
A7,None,SVM,6,0.5114503816793893,0.9871388808906805,0.6666666666666666,0.7492946312850348,0.7105438462206985,0.5839237288547133
A7,RO,SVM,6,0.851145038167939,0.8070832133602073,0.18159609120521172,0.8291141257640731,0.8288213754725299,0.39314706151770795
A7,SMOTE,SVM,6,0.8416030534351145,0.813033880410788,0.1845960652992884,0.8273184669229512,0.8271951379813103,0.3941530314585807
A7,DB-SMOTE,SVM,6,0.517175572519084,0.9445244265284576,0.31919905771495877,0.7308499995237707,0.6989169915291189,0.40630278785812673
A7,SMOTE TL,SVM,6,0.8358778625954199,0.8161051924368942,0.1860662701784197,0.825991527516157,0.8259323603704936,0.3943712416211904
A7,SMOTE ENN,SVM,6,0.8358778625954199,0.8128419234091564,0.18341708542713567,0.8243598930022882,0.8242794244473143,0.3915536761803108
A7,CCR,SVM,6,1.0,0.0,0.047884492369551314,0.5,0.0,0.21882525532842712
A7,LO RO,SVM,6,0.8816793893129771,0.8120740954026298,0.19090909090909092,0.8468767423578034,0.8461613277097216,0.41026894921139584
A7,LO SMOTE,SVM,6,0.8740458015267175,0.791534696228045,0.1741444866920152,0.8327902488773813,0.831767742822988,0.3901413300999796
A7,None,SVM,7,0.47900763358778625,0.9880975235169899,0.6693333333333333,0.7335525785523881,0.6879725695795039,0.5662294376676515
A7,RO,SVM,7,0.8282442748091603,0.8308696486849684,0.19763205828779598,0.8295569617470644,0.8295559231516724,0.40458326806186296
A7,SMOTE,SVM,7,0.8072519083969466,0.830965636398541,0.1936813186813187,0.8191087723977438,0.8190229519341967,0.3954106904552932
A7,DB-SMOTE,SVM,7,0.5515267175572519,0.9451910155500096,0.336046511627907,0.7483588665536307,0.722009763279488,0.4305097321834948
A7,SMOTE TL,SVM,7,0.8110687022900763,0.8301977346899597,0.19371011850501368,0.820633218490018,0.8205774791688757,0.3963738316744918
A7,SMOTE ENN,SVM,7,0.8129770992366412,0.8289498944135151,0.19293478260869565,0.8209634968250781,0.8209246497534469,0.39604489632751155
A7,CCR,SVM,7,1.0,0.0,0.04788886857978432,0.5,0.0,0.21883525442621057
A7,LO RO,SVM,7,0.8740458015267175,0.846323670570167,0.22243807673627974,0.8601847360484423,0.8600730498013149,0.44093204359744953
A7,LO SMOTE,SVM,7,0.8606870229007634,0.8421961988865425,0.2152744630071599,0.8514416108936529,0.851391413580145,0.4304462064790361
A7,None,SVM,8,0.5133587786259542,0.9890584509069968,0.7023498694516971,0.7512086147664756,0.7125600594667753,0.6004643795845193
A7,RO,SVM,8,0.8530534351145038,0.8152413859295518,0.1884485666104553,0.8341474105220278,0.8339331296421273,0.40094475565775056
A7,SMOTE,SVM,8,0.8683206106870229,0.817736826950763,0.19328802039082413,0.843028718818893,0.8426492395766788,0.4096778879854832
A7,DB-SMOTE,SVM,8,0.5553435114503816,0.9405893079950092,0.31978021978021975,0.7479664097226955,0.7227379671323715,0.42141175843244105
A7,SMOTE TL,SVM,8,0.851145038167939,0.8175448699491314,0.190029825308905,0.8343449540585353,0.8341757965422254,0.40217277744222657
A7,SMOTE ENN,SVM,8,0.8454198473282443,0.8144735579230252,0.18644781144781145,0.8299467026256347,0.8298024529923829,0.3970222667419222
A7,CCR,SVM,8,1.0,0.0,0.047884492369551314,0.5,0.0,0.21882525532842712
A7,LO RO,SVM,8,0.8893129770992366,0.8006526538055475,0.18324813212740856,0.8449828154523921,0.8438191720850006,0.40368916498972324
A7,LO SMOTE,SVM,8,0.8625954198473282,0.815145407428736,0.1900756938603869,0.838870413638032,0.8385348501747628,0.4049177977667475
A7,None,SVM,9,0.45229007633587787,0.9871376463812632,0.6388140161725068,0.7197138613585705,0.6681860230772568,0.5375213857504572
A7,RO,SVM,9,0.816793893129771,0.8241505087348819,0.18938053097345134,0.8204722009323264,0.8204639556704765,0.39329996335721734
A7,SMOTE,SVM,9,0.7919847328244275,0.8267421770013438,0.18693693693693694,0.8093634549128856,0.8091768546906757,0.38477421958210356
A7,DB-SMOTE,SVM,9,0.5267175572519084,0.9482626223843348,0.33865030674846625,0.7374900898181216,0.7067294900423823,0.42234235204767423
A7,SMOTE TL,SVM,9,0.7919847328244275,0.8325014398157036,0.19212962962962962,0.8122430863200656,0.8119904127441353,0.39008170091645983
A7,SMOTE ENN,SVM,9,0.7881679389312977,0.8287579189863697,0.18798361401911698,0.8084629289588336,0.8082081544258746,0.384919027347706
A7,CCR,SVM,9,1.0,0.0,0.04788886857978432,0.5,0.0,0.21883525442621057
A7,LO RO,SVM,9,0.8606870229007634,0.8860625839892494,0.27533577533577536,0.8733748034450064,0.8732826389648799,0.4868037887812932
A7,LO SMOTE,SVM,9,0.8396946564885496,0.8701286235361874,0.24539877300613497,0.8549116400123684,0.8547762020792772,0.4539383641003457
A2,None,SVM,0,0.708185053380783,0.9868066255778121,0.7439252336448599,0.8474958394792975,0.8359675249741064,0.7258351956884542
A2,RO,SVM,0,0.994661921708185,0.9938366718027735,0.8972712680577849,0.9942492967554792,0.9942492111334127,0.9447124238517752
A2,SMOTE,SVM,0,0.9928825622775801,0.9944144838212635,0.9058441558441559,0.9936485230494219,0.9936482278263236,0.9483653654993507
A2,DB-SMOTE,SVM,0,0.9288256227758007,0.9959553158705701,0.925531914893617,0.9623904693231854,0.9618049784235636,0.9271773062634477
A2,SMOTE TL,SVM,0,0.9893238434163701,0.9944144838212635,0.9055374592833876,0.9918691636188168,0.9918658977316229,0.9465039881457108
A2,SMOTE ENN,SVM,0,0.994661921708185,0.9944144838212635,0.9059967585089141,0.9945382027647243,0.994538195069506,0.949294726036052
A2,CCR,SVM,0,0.998220640569395,0.9937403697996918,0.8961661341853036,0.9959805051845434,0.995977985952057,0.9458179172140122
A2,LO RO,SVM,0,0.99644128113879,0.9945107858243452,0.9076175040518638,0.9954760334815675,0.9954755655128634,0.950992927692646
A2,LO SMOTE,SVM,0,0.998220640569395,0.9945107858243452,0.9077669902912622,0.9963657131968701,0.9963639865424433,0.9519200315868427
A2,None,SVM,1,0.8312611012433393,0.9865164210729076,0.7697368421052632,0.9088887611581234,0.9055676267268519,0.7999076790705234
A2,RO,SVM,1,1.0,0.9919098526437445,0.8701700154559505,0.9959549263218723,0.9959467117490496,0.9328290387074957
A2,SMOTE,SVM,1,0.9982238010657194,0.9923914090339979,0.8767550702028081,0.9953076050498586,0.9953033328944912,0.9355200579257982
A2,DB-SMOTE,SVM,1,0.9751332149200711,0.995762303765771,0.9258010118043845,0.9854477593429211,0.9853937774145586,0.9501469975835656
A2,SMOTE TL,SVM,1,0.9982238010657194,0.9923914090339979,0.8767550702028081,0.9953076050498586,0.9953033328944912,0.9355200579257982
A2,SMOTE ENN,SVM,1,0.9964476021314387,0.9939323894828085,0.8990384615384616,0.9951899958071235,0.9951892011979007,0.946490739111555
A2,CCR,SVM,1,1.0,0.9919098526437445,0.8701700154559505,0.9959549263218723,0.9959467117490496,0.9328290387074957
A2,LO RO,SVM,1,0.9946714031971581,0.9950881248194163,0.9165302782324058,0.9948797640082871,0.9948797421894556,0.9548017898611779
A2,LO SMOTE,SVM,1,0.9911190053285968,0.995184436097467,0.9177631578947368,0.9931517207130318,0.993149640499065,0.9537360788917778
A2,None,SVM,2,0.7864768683274022,0.985362095531587,0.7441077441077442,0.8859194819294947,0.8803206774023936,0.7649990380935303
A2,RO,SVM,2,0.998220640569395,0.9933551617873652,0.8904761904761904,0.9957879011783801,0.9957849295466862,0.9428105394345873
A2,SMOTE,SVM,2,0.994661921708185,0.9940292758089369,0.9001610305958132,0.994345598758561,0.9943455484439564,0.9462324770051237
A2,DB-SMOTE,SVM,2,0.9501779359430605,0.9958590138674884,0.925476603119584,0.9730184749052745,0.9727503596950772,0.9377459402822074
A2,SMOTE TL,SVM,2,0.9928825622775801,0.9942218798151001,0.9029126213592233,0.9935522210463401,0.9935519953697687,0.9468295501345066
A2,SMOTE ENN,SVM,2,0.994661921708185,0.9946070878274268,0.9089430894308943,0.9946345047678059,0.9946345043899342,0.9508370417988079
A2,CCR,SVM,2,0.994661921708185,0.9939329738058552,0.8987138263665595,0.9942974477570201,0.9942973809554478,0.9454715339974431
A2,LO RO,SVM,2,0.998220640569395,0.9943181818181818,0.9048387096774193,0.9962694111937884,0.996267500415597,0.950383436506644
A2,LO SMOTE,SVM,2,0.9928825622775801,0.9945107858243452,0.9073170731707317,0.9936966740509626,0.9936963405598138,0.9491360810800266
A2,None,SVM,3,0.7442273534635879,0.9884426466339208,0.7773654916512059,0.8663350000487544,0.8576864549209736,0.7606159757232935
A2,RO,SVM,3,0.9893428063943162,0.9917172300876432,0.8662519440124417,0.9905300182409797,0.9905293067670975,0.9257538168075793
A2,SMOTE,SVM,3,0.9893428063943162,0.9935471443706058,0.8926282051282052,0.991444975382461,0.9914427467568028,0.939742142041241
A2,DB-SMOTE,SVM,3,0.9200710479573713,0.9962438601560243,0.9299820466786356,0.9581574540566977,0.9574001945032443,0.9250132735637653
A2,SMOTE TL,SVM,3,0.9875666074600356,0.9931618992584031,0.886762360446571,0.9903642533592194,0.9903603018645218,0.9358081512412004
A2,SMOTE ENN,SVM,3,0.9893428063943162,0.9933545218145045,0.889776357827476,0.9913486641044102,0.9913466348136992,0.9382397555616306
A2,CCR,SVM,3,0.9893428063943162,0.9920061639217952,0.8703125,0.9906744851580557,0.9906735901268636,0.9279210155988781
A2,LO RO,SVM,3,0.9964476021314387,0.9950881248194163,0.9166666666666666,0.9957678634754275,0.9957676314712068,0.9557250137742649
A2,LO SMOTE,SVM,3,0.9964476021314387,0.9936434556486564,0.8947368421052632,0.9950455288900475,0.9950445410908499,0.9442236921696284
A2,None,SVM,4,0.798932384341637,0.9849768875192604,0.7421487603305785,0.8919546359304487,0.8870907130993804,0.7700173235889561
A2,RO,SVM,4,0.998220640569395,0.9943181818181818,0.9048387096774193,0.9962694111937884,0.996267500415597,0.950383436506644
A2,SMOTE,SVM,4,0.9928825622775801,0.9926810477657936,0.8801261829652997,0.9927818050216868,0.9927817999087685,0.9348058299294956
A2,DB-SMOTE,SVM,4,0.9590747330960854,0.9942218798151001,0.8998330550918197,0.9766483064555928,0.9764901863418575,0.9289817797692386
A2,SMOTE TL,SVM,4,0.998220640569395,0.9939329738058552,0.8990384615384616,0.9960768071876251,0.9960745001231205,0.9473324384678519
A2,SMOTE ENN,SVM,4,0.998220640569395,0.9923921417565486,0.8765625,0.9953063911629718,0.9953021247039794,0.9354158327979649
A2,CCR,SVM,4,0.998220640569395,0.9944144838212635,0.9063004846526656,0.9963175621953293,0.99631574464702,0.9511508031528633
A2,LO RO,SVM,4,0.99644128113879,0.9932588597842835,0.8888888888888888,0.9948500704615368,0.9948487979315778,0.9411299502377342
A2,LO SMOTE,SVM,4,0.99644128113879,0.9928736517719569,0.8832807570977917,0.9946574664553735,0.9946558669110627,0.9381563884597088
A2,None,SVM,5,0.8152753108348135,0.9882500240778195,0.7900172117039587,0.9017626674563165,0.8976056180542523,0.8025469007084867
A2,RO,SVM,5,0.9982238010657194,0.9943176345950111,0.9049919484702094,0.9962707178303652,0.9962688034221021,0.9504654137504447
A2,SMOTE,SVM,5,0.9928952042628775,0.9952807473755176,0.9194078947368421,0.9940879758191976,0.9940872602364059,0.9554452833342363
A2,DB-SMOTE,SVM,5,0.9431616341030196,0.9967254165462776,0.9398230088495575,0.9699435253246486,0.969573706647308,0.941490841588045
A2,SMOTE TL,SVM,5,0.9964476021314387,0.9950881248194163,0.9166666666666666,0.9957678634754275,0.9957676314712068,0.9557250137742649
A2,SMOTE ENN,SVM,5,0.9893428063943162,0.9959549263218723,0.9298831385642737,0.9926488663580942,0.9926433608550079,0.9591523309286869
A2,CCR,SVM,5,0.9982238010657194,0.9945102571511124,0.9079159935379645,0.9963670291084159,0.9963652990205096,0.9519996607761086
A2,LO RO,SVM,5,0.9964476021314387,0.994895502263315,0.9136807817589576,0.9956715521973769,0.9956712497615031,0.954167188755352
A2,LO SMOTE,SVM,5,0.9982238010657194,0.995184436097467,0.9183006535947712,0.9967041185815932,0.9967029600450968,0.9574286234244864
A2,None,SVM,6,0.7633451957295374,0.987962249614792,0.7743682310469314,0.8756537226721647,0.8684216929612004,0.7688369585908676
A2,RO,SVM,6,1.0,0.9943181818181818,0.9049919484702094,0.9971590909090908,0.9971550440218321,0.9513106477225036
A2,SMOTE,SVM,6,0.9893238434163701,0.9947996918335902,0.9114754098360656,0.9920617676249801,0.9920579895118168,0.9496022091584073
A2,DB-SMOTE,SVM,6,0.9412811387900356,0.9965331278890601,0.9362831858407079,0.9689071333395478,0.9685132097506005,0.9387788362538346
A2,SMOTE TL,SVM,6,0.9911032028469751,0.9945107858243452,0.9071661237785016,0.9928069943356601,0.9928055323659163,0.9482063334481311
A2,SMOTE ENN,SVM,6,0.9893238434163701,0.9962442218798151,0.934453781512605,0.9927840326480926,0.9927780026629769,0.9614974813388808
A2,CCR,SVM,6,1.0,0.9941255778120185,0.9020866773675762,0.9970627889060093,0.9970584625848268,0.9497824368599244
A2,LO RO,SVM,6,0.994661921708185,0.9943181818181818,0.9045307443365695,0.9944900517631834,0.9944900369117134,0.9485263772852852
A2,LO SMOTE,SVM,6,0.99644128113879,0.9947033898305084,0.9105691056910569,0.9955723354846493,0.9955719562722772,0.9525380025175894
A2,None,SVM,7,0.8081705150976909,0.9851680631801985,0.7471264367816092,0.8966692891389447,0.8922913095386145,0.7770492630823965
A2,RO,SVM,7,0.9946714031971581,0.99123567369739,0.8602150537634409,0.9929535384472741,0.9929520524454659,0.9250034132792162
A2,SMOTE,SVM,7,0.9964476021314387,0.9917172300876432,0.8670788253477589,0.994082416109541,0.9940796024027776,0.9295152588186592
A2,DB-SMOTE,SVM,7,0.9520426287744227,0.9946065684291631,0.9054054054054054,0.9733245986017929,0.9730919031641401,0.9284312264614617
A2,SMOTE TL,SVM,7,0.9964476021314387,0.9916209188095926,0.8657407407407407,0.9940342604705157,0.9940313308800647,0.9287977633363501
A2,SMOTE ENN,SVM,7,0.9964476021314387,0.9918135413656939,0.868421052631579,0.9941305717485662,0.9941278715815869,0.9302344196680731
A2,CCR,SVM,7,0.9964476021314387,0.9911393624193393,0.8591117917304747,0.993793482275389,0.993789938095991,0.9252350430202455
A2,LO RO,SVM,7,0.9982238010657194,0.9927766541462005,0.8822605965463108,0.9955002276059599,0.9954965019080315,0.9384527298777321
A2,LO SMOTE,SVM,7,0.9946714031971581,0.9939323894828085,0.898876404494382,0.9943018963399832,0.9943018276810968,0.9455615551402474
A2,None,SVM,8,0.7153024911032029,0.9868066255778121,0.7458256029684601,0.8510545583405075,0.8401578646379231,0.7304046219267016
A2,RO,SVM,8,1.0,0.9924884437596302,0.878125,0.9962442218798151,0.9962371423308961,0.9370832406995656
A2,SMOTE,SVM,8,0.998220640569395,0.9939329738058552,0.8990384615384616,0.9960768071876251,0.9960745001231205,0.9473324384678519
A2,DB-SMOTE,SVM,8,0.9430604982206405,0.9959553158705701,0.9265734265734266,0.9695079070456053,0.9691471077139916,0.9347806145306725
A2,SMOTE TL,SVM,8,0.998220640569395,0.9947996918335902,0.9121951219512195,0.9965101662014926,0.9965086982161084,0.9542389632363708
A2,SMOTE ENN,SVM,8,0.998220640569395,0.9947996918335902,0.9121951219512195,0.9965101662014926,0.9965086982161084,0.9542389632363708
A2,CCR,SVM,8,1.0,0.9932588597842835,0.8892405063291139,0.9966294298921418,0.9966237302935765,0.9429954964521908
A2,LO RO,SVM,8,0.9928825622775801,0.9938366718027735,0.8971061093247589,0.9933596170401768,0.9933595024888825,0.9437801716825998
A2,LO SMOTE,SVM,8,0.994661921708185,0.9947996918335902,0.9119086460032626,0.9947308067708875,0.9947308043857439,0.9523868994562631
A2,None,SVM,9,0.7939609236234458,0.9869016661851103,0.7667238421955404,0.8904312949042781,0.8851900126017282,0.780223538425808
A2,RO,SVM,9,0.9982238010657194,0.9921987864778966,0.8740279937791602,0.9952112937718081,0.9952067343274763,0.9340639946963367
A2,SMOTE,SVM,9,0.9982238010657194,0.9929692767023018,0.8850393700787401,0.9955965388840107,0.9955930723600129,0.939929446337761
A2,DB-SMOTE,SVM,9,0.9467140319715808,0.995473369931619,0.9189655172413793,0.9710937009515999,0.9707876223810746,0.9327365920078591
A2,SMOTE TL,SVM,9,0.9982238010657194,0.9924877203120486,0.878125,0.995355760688884,0.9953516286624259,0.9362506476958159
A2,SMOTE ENN,SVM,9,0.9982238010657194,0.9929692767023018,0.8850393700787401,0.9955965388840107,0.9955930723600129,0.939929446337761
A2,CCR,SVM,9,0.9982238010657194,0.9916209188095926,0.8659476117103235,0.994922359937656,0.9949168823526882,0.9297362617889338
A2,LO RO,SVM,9,0.9964476021314387,0.9937397669267071,0.8961661341853036,0.9950936845290729,0.9950927634631719,0.9449775635010319
A2,LO SMOTE,SVM,9,0.9982238010657194,0.9935471443706058,0.8934817170111288,0.9958854727181625,0.9958827275295105,0.944401776648887
A8,None,SVM,0,0.065,0.9723484482258532,0.12,0.5186742241129266,0.2514013705902982,0.08831760866327847
A8,RO,SVM,0,0.5516666666666666,0.6287344097457217,0.07935746823303765,0.5902005382061941,0.5889412670572987,0.20923400769288383
A8,SMOTE,SVM,0,0.5466666666666666,0.6261239485642464,0.07818831942789034,0.5863953076154564,0.5850479398150104,0.20674367693816753
A8,DB-SMOTE,SVM,0,0.14666666666666667,0.9330948467562603,0.11282051282051282,0.5398807567114635,0.3699377121321708,0.12863517616503095
A8,SMOTE TL,SVM,0,0.5433333333333333,0.6209030262012956,0.07676006592889098,0.5821181797673145,0.580824681726512,0.20422120969191904
A8,SMOTE ENN,SVM,0,0.5616666666666666,0.612298172677173,0.07752472969864274,0.5869824196719198,0.5864362485843443,0.20866973070877098
A8,CCR,SVM,0,0.0,1.0,0.0,0.5,0.0,0.0
A8,LO RO,SVM,0,0.6266666666666667,0.5856134583776467,0.08065208065208065,0.6061400625221567,0.6057924016663288,0.2248154143780416
A8,LO SMOTE,SVM,0,0.59,0.5796190660349995,0.07528711186729052,0.5848095330174997,0.5847864986135108,0.21075909470696966
A8,None,SVM,1,0.04666666666666667,0.9771804293173467,0.10606060606060606,0.5119235479920067,0.21354567045047496,0.07035264706814486
A8,RO,SVM,1,0.6116666666666667,0.5794817250048346,0.07782018659881255,0.5955741958357507,0.5953567461009888,0.218174274689464
A8,SMOTE,SVM,1,0.62,0.5811255076387546,0.07908163265306123,0.6005627538193773,0.6002481276405849,0.22142857142857145
A8,DB-SMOTE,SVM,1,0.24,0.8878360085089925,0.11042944785276074,0.5639180042544962,0.461606587953593,0.16279762739260845
A8,SMOTE TL,SVM,1,0.6033333333333334,0.5722297427963643,0.07563727538654409,0.5877815380648488,0.5875757637563062,0.2136223056780704
A8,SMOTE ENN,SVM,1,0.6083333333333333,0.5643976020112164,0.07494866529774127,0.5863654676722748,0.58595381606132,0.21352698047192833
A8,CCR,SVM,1,0.0,1.0,0.0,0.5,0.0,0.0
A8,LO RO,SVM,1,0.69,0.5643976020112164,0.08416344785525513,0.6271988010056082,0.6240467493607664,0.24098294342157503
A8,LO SMOTE,SVM,1,0.6483333333333333,0.6259911042351576,0.0913789053323937,0.6371622187842454,0.6370642818788335,0.24340088391479173
A8,None,SVM,2,0.05,0.9755390118921009,0.10600706713780919,0.5127695059460504,0.22085504430418845,0.07280352571744352
A8,RO,SVM,2,0.635,0.5865802958522672,0.08181232553145802,0.6107901479261336,0.6103101571055406,0.22792723995274425
A8,SMOTE,SVM,2,0.6116666666666667,0.5835830996809437,0.07851946940522037,0.5976248831738051,0.5974598976540969,0.2191523262927557
A8,DB-SMOTE,SVM,2,0.225,0.896838441457991,0.11231281198003328,0.5609192207289955,0.44920891501399207,0.15896660874380975
A8,SMOTE TL,SVM,2,0.6183333333333333,0.5830029971961713,0.07920580700256191,0.6006681652647523,0.6004083498750101,0.22130429427205153
A8,SMOTE ENN,SVM,2,0.6416666666666667,0.5723677849753457,0.08007487520798669,0.6070172258210063,0.6060274982973244,0.2266746087643213
A8,CCR,SVM,2,0.0,1.0,0.0,0.5,0.0,0.0
A8,LO RO,SVM,2,0.6166666666666667,0.5052692642366818,0.06743211226535448,0.5609679654516743,0.5581959449386513,0.20391943481916724
A8,LO SMOTE,SVM,2,0.6533333333333333,0.5597988978052789,0.07927199191102123,0.6065661155693061,0.6047605145009459,0.2275764370825779
A8,None,SVM,3,0.051666666666666666,0.9774705086056855,0.11742424242424243,0.5145685876361761,0.22472793094011942,0.07789043068258894
A8,RO,SVM,3,0.5566666666666666,0.6137110810288146,0.07715407715407716,0.5851888738477407,0.5844933718809023,0.20724165350889995
A8,SMOTE,SVM,3,0.5483333333333333,0.6125507638754593,0.07587638376383764,0.5804420486043963,0.579553278130415,0.20397438670211587
A8,DB-SMOTE,SVM,3,0.18,0.8905434152001547,0.08709677419354839,0.5352717076000774,0.40037209535134666,0.12520950185524543
A8,SMOTE TL,SVM,3,0.555,0.6068458712047959,0.0756990225051148,0.5809229356023979,0.5803442586247078,0.20497062592073703
A8,SMOTE ENN,SVM,3,0.5733333333333334,0.5942757687101141,0.07577092511013216,0.5838045510217238,0.5837106366974982,0.20842743836439204
A8,CCR,SVM,3,0.0,1.0,0.0,0.5,0.0,0.0
A8,LO RO,SVM,3,0.7,0.538677238445175,0.08090926603737238,0.6193386192225875,0.6140635691128586,0.23798421423733268
A8,LO SMOTE,SVM,3,0.62,0.6343067105008703,0.08955223880597014,0.6271533552504351,0.6271125580870945,0.23563189100735385
A8,None,SVM,4,0.09833333333333333,0.9705114570240743,0.1620879120879121,0.5344223951787038,0.3089233345141919,0.12624834529071932
A8,RO,SVM,4,0.5883333333333334,0.5869670308421154,0.07632432432432433,0.5876501820877245,0.5876497850013316,0.21190597949124548
A8,SMOTE,SVM,4,0.61,0.5743981436720488,0.07676174496644295,0.5921990718360244,0.5919314720809747,0.21639007470198396
A8,DB-SMOTE,SVM,4,0.22166666666666668,0.8986754326597699,0.1126164267569856,0.5601710496632183,0.4463254278807288,0.15799780989346596
A8,SMOTE TL,SVM,4,0.6083333333333333,0.574881562409359,0.07664846703065939,0.5916074478713461,0.5913709640592443,0.21593475274640514
A8,SMOTE ENN,SVM,4,0.6266666666666667,0.563569563956299,0.0768916155419223,0.5951181153114828,0.5942812970969898,0.2195117591526051
A8,CCR,SVM,4,0.0,1.0,0.0,0.5,0.0,0.0
A8,LO RO,SVM,4,0.66,0.5384317896161656,0.07659574468085106,0.5992158948080828,0.5961249710812904,0.22484036890505607
A8,LO SMOTE,SVM,4,0.6616666666666666,0.5477134293725224,0.07822660098522168,0.6046900480195945,0.6019997666955409,0.22750809725931734
A8,None,SVM,5,0.021666666666666667,0.9773738155095726,0.05263157894736842,0.49952024108811965,0.14552124473551645,0.03376908167529852
A8,RO,SVM,5,0.6016666666666667,0.6056855540514408,0.08132462266276189,0.6036761103590538,0.603672765953777,0.22120197701518945
A8,SMOTE,SVM,5,0.5983333333333334,0.5932121446528718,0.07862461673236969,0.5957727389931026,0.5957672363297333,0.21689566388366213
A8,DB-SMOTE,SVM,5,0.20666666666666667,0.8882227808934442,0.096875,0.5474447237800555,0.42844607756944764,0.14149499402216792
A8,SMOTE TL,SVM,5,0.5833333333333334,0.5954360858634693,0.07719453021614468,0.5893847095984013,0.58935364320049,0.21220306931353372
A8,SMOTE ENN,SVM,5,0.6033333333333334,0.5808354283504158,0.07707047051309346,0.5920843808418745,0.5919775123302834,0.2156366941785026
A8,CCR,SVM,5,0.0,1.0,0.0,0.5,0.0,0.0
A8,LO RO,SVM,5,0.6666666666666666,0.5900212724811449,0.08620689655172414,0.6283439695739057,0.6271742301684835,0.23973165074269207
A8,LO SMOTE,SVM,5,0.645,0.5693289499129762,0.07994216071059698,0.6071644749564882,0.6059844657199306,0.2270742029785309
A8,None,SVM,6,0.056666666666666664,0.9762157981243353,0.12142857142857143,0.516441232395501,0.23519969223416443,0.08295150620062532
A8,RO,SVM,6,0.5433333333333333,0.6130716426568694,0.07532347504621072,0.5782024879951013,0.577150118406727,0.20230114872414298
A8,SMOTE,SVM,6,0.545,0.6124915401720971,0.0754325259515571,0.5787457700860485,0.5777611006235993,0.20275780291667844
A8,DB-SMOTE,SVM,6,0.23166666666666666,0.897031808952915,0.11544850498338871,0.5643492378097908,0.45586441961847823,0.16354072985391657
A8,SMOTE TL,SVM,6,0.535,0.6155854200908827,0.07470328135908774,0.5752927100454414,0.5738799523843138,0.19991562101824845
A8,SMOTE ENN,SVM,6,0.5516666666666666,0.6044667891327468,0.07485300768882859,0.5780667278997067,0.5774635734585908,0.20320902844526972
A8,CCR,SVM,6,0.0,1.0,0.0,0.5,0.0,0.0
A8,LO RO,SVM,6,0.6183333333333333,0.5489703180895291,0.07366957903097697,0.5836518257114311,0.5826204997125992,0.21342998001098024
A8,LO SMOTE,SVM,6,0.5916666666666667,0.5770086048535241,0.07505285412262157,0.5843376357600953,0.5842916719170901,0.21072795738238223
A8,None,SVM,7,0.075,0.9724424676078128,0.13636363636363635,0.5237212338039064,0.27006144684235467,0.1011299793694863
A8,RO,SVM,7,0.6583333333333333,0.5859601624444015,0.08445584776566174,0.6221467478888674,0.6210934768153377,0.23579673402967363
A8,SMOTE,SVM,7,0.6416666666666667,0.5724231289885903,0.08009153318077804,0.6070448978276285,0.6060567969266677,0.22669818509271877
A8,DB-SMOTE,SVM,7,0.185,0.9051440727132083,0.10164835164835165,0.5450720363566042,0.40920856962182933,0.13713112358230373
A8,SMOTE TL,SVM,7,0.6383333333333333,0.5713595049313479,0.0795265780730897,0.6048464191323406,0.6039187174732296,0.22530971055413684
A8,SMOTE ENN,SVM,7,0.65,0.565074453684007,0.0797872340425532,0.6075372268420035,0.6060514787496228,0.22773164498518772
A8,CCR,SVM,7,0.0,1.0,0.0,0.5,0.0,0.0
A8,LO RO,SVM,7,0.69,0.5064784374395668,0.07502718376223269,0.5982392187197834,0.5911599798982514,0.22752748580323334
A8,LO SMOTE,SVM,7,0.6933333333333334,0.561980274608393,0.0841083704003235,0.6276568039708632,0.6242112279203403,0.24148527245132562
A8,None,SVM,8,0.056666666666666664,0.9760224306294112,0.12056737588652482,0.5163445486480389,0.23517639706328233,0.08265682851547358
A8,RO,SVM,8,0.63,0.5957652518611621,0.08291291949989033,0.6128826259305811,0.6126435412803535,0.22855008047456668
A8,SMOTE,SVM,8,0.5616666666666666,0.58812723581166,0.07330867957363497,0.5748969512391633,0.5747446947247236,0.20291634161362734
A8,DB-SMOTE,SVM,8,0.26166666666666666,0.8888136904186407,0.12012241775057383,0.5752401785426536,0.48225814213919116,0.1772908137629626
A8,SMOTE TL,SVM,8,0.545,0.5965387218408585,0.07266666666666667,0.5707693609204293,0.570187340619965,0.19900586256021036
A8,SMOTE ENN,SVM,8,0.56,0.5872570820845016,0.07296416938110749,0.5736285410422508,0.5734666214936323,0.2021384051916414
A8,CCR,SVM,8,0.0,1.0,0.0,0.5,0.0,0.0
A8,LO RO,SVM,8,0.5916666666666667,0.5683070675819395,0.07365145228215768,0.5799868671243031,0.5798692510551963,0.20875130961731306
A8,LO SMOTE,SVM,8,0.615,0.5910277482355216,0.08023483365949119,0.6030138741177609,0.6028947380470705,0.22213604547796173
A8,None,SVM,9,0.045,0.9766969638367821,0.10074626865671642,0.510848481918391,0.2096458045672634,0.06733188018726521
